,time,signal
16360,16.3607,514.0
16361,16.3617,516.0
16362,16.3627,515.0
16363,16.3637,518.0
16364,16.3647,516.0
16365,16.3657,515.0
16366,16.3667,517.0
16367,16.3677,516.0
16368,16.3687,515.0
16369,16.3697,515.0
16370,16.3707,512.0
16371,16.3717,511.0
16372,16.3727,511.0
16373,16.3737,512.0
16374,16.3747,514.0
16375,16.3757,514.0
16376,16.3767,513.0
16377,16.3777,513.0
16378,16.3787,513.0
16379,16.3797,514.0
16380,16.3807,513.0
16381,16.3817,515.0
16382,16.3827,517.0
16383,16.3837,517.0
16384,16.3847,515.0
16385,16.3857,511.0
16386,16.3867,512.0
16387,16.3877,513.0
16388,16.3887,511.0
16389,16.3897,511.0
16390,16.3907,511.0
16391,16.3917,511.0
16392,16.3927,512.0
16393,16.3937,512.0
16394,16.3947,513.0
16395,16.3957,513.0
16396,16.3967,514.0
16397,16.3977,510.0
16398,16.3987,511.0
16399,16.3997,512.0
16400,16.4007,514.0
16401,16.4017,515.0
16402,16.4027,513.0
16403,16.4037,512.0
16404,16.4047,511.0
16405,16.4057,512.0
16406,16.4067,514.0
16407,16.4077,513.0
16408,16.4087,513.0
16409,16.4097,514.0
16410,16.4107,513.0
16411,16.4117,514.0
16412,16.4127,513.0
16413,16.4137,513.0
16414,16.4147,515.0
16415,16.4157,511.0
16416,16.4167,513.0
16417,16.4177,514.0
16418,16.4187,512.0
16419,16.4197,516.0
16420,16.4207,514.0
16421,16.4217,515.0
16422,16.4227,515.0
16423,16.4237,517.0
16424,16.4247,519.0
16425,16.4257,514.0
16426,16.4267,514.0
16427,16.4277,510.0
16428,16.4287,512.0
16429,16.4297,511.0
16430,16.4307,511.0
16431,16.4317,512.0
16432,16.4327,511.0
16433,16.4337,512.0
16434,16.4347,513.0
16435,16.4357,512.0
16436,16.4367,511.0
16437,16.4377,513.0
16438,16.4387,513.0
16439,16.4397,515.0
16440,16.4407,513.0
16441,16.4417,513.0
16442,16.4427,514.0
16443,16.4437,512.0
16444,16.4447,515.0
16445,16.4457,512.0
16446,16.4467,514.0
16447,16.4477,516.0
16448,16.4487,515.0
16449,16.4497,516.0
16450,16.4507,512.0
16451,16.4517,512.0
16452,16.4527,512.0
16453,16.4537,513.0
16454,16.4547,515.0
16455,16.4557,512.0
16456,16.4567,513.0
16457,16.4577,514.0
16458,16.4587,517.0
16459,16.4597,516.0
16460,16.4607,512.0
16461,16.4617,513.0
16462,16.4627,513.0
16463,16.4637,512.0
16464,16.4647,513.0
16465,16.4657,514.0
16466,16.4667,513.0
16467,16.4677,511.0
16468,16.4687,515.0
16469,16.4697,511.0
16470,16.4707,510.0
16471,16.4717,510.0
16472,16.4727,510.0
16473,16.4737,513.0
16474,16.4747,512.0
16475,16.4757,514.0
16476,16.4767,516.0
16477,16.4777,514.0
16478,16.4787,513.0
16479,16.4797,514.0
16480,16.4807,513.0
16481,16.4817,514.0
16482,16.4827,511.0
16483,16.4837,512.0
16484,16.4847,514.0
16485,16.4857,513.0
16486,16.4867,513.0
16487,16.4877,513.0
16488,16.4887,514.0
16489,16.4897,516.0
16490,16.4907,515.0
16491,16.4917,515.0
16492,16.4927,514.0
16493,16.4937,515.0
16494,16.4947,514.0
16495,16.4957,512.0
16496,16.4967,515.0
16497,16.4977,514.0
16498,16.4987,513.0
16499,16.4997,515.0
16500,16.5007,516.0
16501,16.5017,515.0
16502,16.5027,515.0
16503,16.5037,514.0
16504,16.5047,514.0
16505,16.5057,515.0
16506,16.5067,512.0
16507,16.5077,511.0
16508,16.5087,513.0
16509,16.5097,511.0
16510,16.5107,510.0
16511,16.5117,511.0
16512,16.5127,513.0
16513,16.5137,513.0
16514,16.5147,513.0
16515,16.5157,512.0
16516,16.5167,513.0
16517,16.5177,514.0
16518,16.5187,515.0
16519,16.5197,515.0
16520,16.5207,517.0
16521,16.5217,515.0
16522,16.5227,513.0
16523,16.5237,512.0
16524,16.5247,512.0
16525,16.5257,510.0
16526,16.5267,512.0
16527,16.5277,509.0
16528,16.5287,512.0
16529,16.5297,513.0
16530,16.5307,512.0
16531,16.5317,511.0
16532,16.5327,512.0
16533,16.5337,511.0
16534,16.5347,512.0
16535,16.5357,511.0
16536,16.5367,514.0
16537,16.5377,513.0
16538,16.5387,516.0
16539,16.5397,514.0
16540,16.5407,514.0
16541,16.5417,518.0
16542,16.5427,515.0
16543,16.5437,515.0
16544,16.5447,514.0
16545,16.5457,513.0
16546,16.5467,516.0
16547,16.5477,513.0
16548,16.5487,513.0
16549,16.5497,512.0
16550,16.5507,513.0
16551,16.5517,512.0
16552,16.5527,511.0
16553,16.5537,511.0
16554,16.5547,513.0
16555,16.5557,513.0
16556,16.5567,513.0
16557,16.5577,511.0
16558,16.5587,513.0
16559,16.5597,510.0
16560,16.5608,511.0
16561,16.5618,511.0
16562,16.5628,512.0
16563,16.5638,514.0
16564,16.5648,516.0
16565,16.5658,514.0
16566,16.5668,515.0
16567,16.5678,514.0
16568,16.5688,512.0
16569,16.5698,513.0
16570,16.5708,513.0
16571,16.5718,512.0
16572,16.5728,513.0
16573,16.5738,513.0
16574,16.5748,512.0
16575,16.5758,515.0
16576,16.5768,514.0
16577,16.5778,515.0
16578,16.5788,514.0
16579,16.5798,515.0
16580,16.5808,515.0
16581,16.5818,517.0
16582,16.5828,515.0
16583,16.5838,512.0
16584,16.5848,515.0
16585,16.5858,513.0
16586,16.5868,511.0
16587,16.5878,510.0
16588,16.5888,511.0
16589,16.5898,511.0
16590,16.5908,511.0
16591,16.5918,513.0
16592,16.5928,514.0
16593,16.5938,512.0
16594,16.5948,513.0
16595,16.5958,512.0
16596,16.5968,512.0
16597,16.5978,513.0
16598,16.5988,513.0
16599,16.5998,514.0
16600,16.6008,512.0
16601,16.6018,516.0
16602,16.6028,514.0
16603,16.6038,511.0
16604,16.6048,515.0
16605,16.6058,514.0
16606,16.6068,517.0
16607,16.6078,518.0
16608,16.6088,517.0
16609,16.6098,515.0
16610,16.6108,513.0
16611,16.6118,514.0
16612,16.6128,516.0
16613,16.6138,515.0
16614,16.6148,515.0
16615,16.6158,514.0
16616,16.6168,513.0
16617,16.6178,516.0
16618,16.6188,513.0
16619,16.6198,512.0
16620,16.6208,512.0
16621,16.6218,511.0
16622,16.6228,511.0
16623,16.6238,510.0
16624,16.6248,511.0
16625,16.6258,510.0
16626,16.6268,514.0
16627,16.6278,511.0
16628,16.6288,511.0
16629,16.6298,511.0
16630,16.6308,511.0
16631,16.6318,513.0
16632,16.6328,512.0
16633,16.6338,513.0
16634,16.6348,516.0
16635,16.6358,516.0
16636,16.6368,517.0
16637,16.6378,517.0
16638,16.6388,516.0
16639,16.6398,516.0
16640,16.6408,515.0
16641,16.6418,516.0
16642,16.6428,513.0
16643,16.6438,514.0
16644,16.6448,512.0
16645,16.6458,511.0
16646,16.6468,513.0
16647,16.6478,512.0
16648,16.6488,513.0
16649,16.6498,513.0
16650,16.6508,510.0
16651,16.6518,513.0
16652,16.6528,510.0
16653,16.6538,512.0
16654,16.6548,511.0
16655,16.6558,512.0
16656,16.6568,512.0
16657,16.6578,515.0
16658,16.6588,515.0
16659,16.6598,515.0
16660,16.6608,515.0
16661,16.6618,515.0
16662,16.6628,512.0
16663,16.6638,512.0
16664,16.6648,513.0
16665,16.6658,513.0
16666,16.6668,513.0
16667,16.6678,515.0
16668,16.6688,517.0
16669,16.6698,515.0
16670,16.6708,515.0
16671,16.6718,515.0
16672,16.6728,514.0
16673,16.6738,513.0
16674,16.6748,517.0
16675,16.6758,513.0
16676,16.6768,512.0
16677,16.6778,513.0
16678,16.6788,513.0
16679,16.6798,513.0
16680,16.6808,513.0
16681,16.6818,512.0
16682,16.6828,512.0
16683,16.6838,513.0
16684,16.6848,513.0
16685,16.6858,511.0
16686,16.6868,513.0
16687,16.6878,511.0
16688,16.6888,512.0
16689,16.6898,513.0
16690,16.6908,512.0
16691,16.6918,513.0
16692,16.6928,512.0
16693,16.6938,512.0
16694,16.6948,512.0
16695,16.6958,511.0
16696,16.6968,513.0
16697,16.6978,514.0
16698,16.6988,512.0
16699,16.6998,514.0
16700,16.7008,515.0
16701,16.7018,515.0
16702,16.7028,515.0
16703,16.7038,514.0
16704,16.7048,514.0
16705,16.7058,516.0
16706,16.7068,515.0
16707,16.7078,515.0
16708,16.7088,514.0
16709,16.7098,513.0
16710,16.7108,513.0
16711,16.7118,513.0
16712,16.7128,509.0
16713,16.7138,511.0
16714,16.7148,513.0
16715,16.7158,513.0
16716,16.7168,515.0
16717,16.7178,513.0
16718,16.7188,515.0
16719,16.7198,514.0
16720,16.7208,514.0
16721,16.7218,514.0
16722,16.7228,515.0
16723,16.7238,513.0
16724,16.7248,517.0
16725,16.7258,513.0
16726,16.7268,514.0
16727,16.7278,513.0
16728,16.7288,513.0
16729,16.7298,512.0
16730,16.7308,512.0
16731,16.7318,511.0
16732,16.7328,511.0
16733,16.7338,509.0
16734,16.7348,510.0
16735,16.7358,511.0
16736,16.7368,514.0
16737,16.7378,511.0
16738,16.7388,510.0
16739,16.7398,513.0
16740,16.7408,514.0
16741,16.7418,514.0
16742,16.7428,515.0
16743,16.7438,516.0
16744,16.7448,515.0
16745,16.7458,516.0
16746,16.7468,517.0
16747,16.7478,514.0
16748,16.7488,512.0
16749,16.7498,512.0
16750,16.7508,514.0
16751,16.7518,513.0
16752,16.7528,513.0
16753,16.7538,513.0
16754,16.7548,515.0
16755,16.7558,513.0
16756,16.7568,511.0
16757,16.7578,510.0
16758,16.7588,512.0
16759,16.7598,513.0
16760,16.7608,515.0
16761,16.7618,513.0
16762,16.7628,513.0
16763,16.7638,514.0
16764,16.7648,515.0
16765,16.7658,515.0
16766,16.7668,516.0
16767,16.7678,513.0
16768,16.7688,512.0
16769,16.7698,512.0
16770,16.7708,513.0
16771,16.7718,514.0
16772,16.7728,512.0
16773,16.7738,513.0
16774,16.7748,513.0
16775,16.7758,513.0
16776,16.7768,514.0
16777,16.7778,515.0
16778,16.7788,513.0
16779,16.7798,515.0
16780,16.7808,515.0
16781,16.7818,514.0
16782,16.7828,513.0
16783,16.7838,511.0
16784,16.7848,513.0
16785,16.7858,511.0
16786,16.7868,511.0
16787,16.7878,512.0
16788,16.7888,513.0
16789,16.7898,512.0
16790,16.7908,513.0
16791,16.7918,512.0
16792,16.7928,513.0
16793,16.7938,514.0
16794,16.7948,515.0
16795,16.7958,515.0
16796,16.7968,515.0
16797,16.7978,513.0
16798,16.7988,513.0
16799,16.7998,516.0
16800,16.8008,514.0
16801,16.8018,515.0
16802,16.8028,514.0
16803,16.8038,516.0
16804,16.8048,516.0
16805,16.8058,512.0
16806,16.8068,514.0
16807,16.8078,513.0
16808,16.8088,513.0
16809,16.8098,514.0
16810,16.8108,515.0
16811,16.8118,513.0
16812,16.8128,513.0
16813,16.8138,514.0
16814,16.8148,515.0
16815,16.8158,512.0
16816,16.8168,513.0
16817,16.8178,513.0
16818,16.8188,514.0
16819,16.8198,514.0
16820,16.8208,511.0
16821,16.8218,512.0
16822,16.8228,513.0
16823,16.8238,513.0
16824,16.8248,512.0
16825,16.8258,514.0
16826,16.8268,513.0
16827,16.8278,512.0
16828,16.8288,512.0
16829,16.8298,514.0
16830,16.8308,513.0
16831,16.8318,512.0
16832,16.8328,513.0
16833,16.8338,512.0
16834,16.8348,513.0
16835,16.8358,512.0
16836,16.8368,514.0
16837,16.8378,515.0
16838,16.8388,515.0
16839,16.8398,515.0
16840,16.8408,514.0
16841,16.8418,515.0
16842,16.8428,513.0
16843,16.8438,515.0
16844,16.8448,516.0
16845,16.8458,514.0
16846,16.8468,513.0
16847,16.8478,513.0
16848,16.8488,513.0
16849,16.8498,513.0
16850,16.8508,512.0
16851,16.8518,513.0
16852,16.8528,511.0
16853,16.8538,509.0
16854,16.8548,513.0
16855,16.8558,514.0
16856,16.8568,513.0
16857,16.8578,516.0
16858,16.8588,516.0
16859,16.8598,513.0
16860,16.8608,514.0
16861,16.8618,513.0
16862,16.8628,513.0
16863,16.8638,514.0
16864,16.8648,514.0
16865,16.8658,516.0
16866,16.8668,514.0
16867,16.8678,512.0
16868,16.8688,511.0
16869,16.8698,512.0
16870,16.8708,515.0
16871,16.8718,514.0
16872,16.8728,513.0
16873,16.8738,513.0
16874,16.8748,512.0
16875,16.8758,512.0
16876,16.8768,514.0
16877,16.8778,514.0
16878,16.8788,516.0
16879,16.8798,514.0
16880,16.8808,513.0
16881,16.8818,515.0
16882,16.8828,515.0
16883,16.8838,513.0
16884,16.8848,515.0
16885,16.8858,512.0
16886,16.8868,516.0
16887,16.8878,515.0
16888,16.8888,514.0
16889,16.8898,517.0
16890,16.8908,513.0
16891,16.8918,512.0
16892,16.8928,513.0
16893,16.8938,513.0
16894,16.8948,515.0
16895,16.8958,513.0
16896,16.8968,514.0
16897,16.8978,512.0
16898,16.8988,512.0
16899,16.8998,512.0
16900,16.9008,514.0
16901,16.9018,512.0
16902,16.9028,513.0
16903,16.9038,512.0
16904,16.9048,513.0
16905,16.9058,512.0
16906,16.9068,512.0
16907,16.9078,513.0
16908,16.9088,513.0
16909,16.9098,513.0
16910,16.9108,513.0
16911,16.9118,513.0
16912,16.9128,513.0
16913,16.9138,513.0
16914,16.9148,512.0
16915,16.9158,514.0
16916,16.9168,515.0
16917,16.9178,516.0
16918,16.9188,516.0
16919,16.9198,514.0
16920,16.9208,516.0
16921,16.9218,514.0
16922,16.9228,517.0
16923,16.9238,513.0
16924,16.9248,515.0
16925,16.9258,512.0
16926,16.9268,511.0
16927,16.9278,511.0
16928,16.9288,510.0
16929,16.9298,511.0
16930,16.9308,508.0
16931,16.9318,508.0
16932,16.9328,511.0
16933,16.9338,512.0
16934,16.9348,512.0
16935,16.9358,513.0
16936,16.9368,513.0
16937,16.9378,514.0
16938,16.9388,519.0
16939,16.9398,515.0
16940,16.9408,515.0
16941,16.9418,513.0
16942,16.9428,513.0
16943,16.9438,516.0
16944,16.9448,514.0
16945,16.9458,513.0
16946,16.9468,514.0
16947,16.9478,512.0
16948,16.9488,511.0
16949,16.9498,511.0
16950,16.9508,513.0
16951,16.9518,512.0
16952,16.9528,513.0
16953,16.9538,512.0
16954,16.9548,512.0
16955,16.9558,512.0
16956,16.9568,513.0
16957,16.9578,515.0
16958,16.9588,514.0
16959,16.9598,515.0
16960,16.9608,513.0
16961,16.9618,513.0
16962,16.9628,514.0
16963,16.9638,512.0
16964,16.9648,512.0
16965,16.9658,513.0
16966,16.9668,514.0
16967,16.9678,510.0
16968,16.9688,511.0
16969,16.9698,514.0
16970,16.9708,513.0
16971,16.9718,512.0
16972,16.9728,511.0
16973,16.9738,509.0
16974,16.9748,512.0
16975,16.9758,513.0
16976,16.9768,514.0
16977,16.9778,515.0
16978,16.9788,515.0
16979,16.9798,514.0
16980,16.9808,516.0
16981,16.9818,514.0
16982,16.9828,511.0
16983,16.9838,512.0
16984,16.9848,515.0
16985,16.9858,515.0
16986,16.9868,513.0
16987,16.9878,514.0
16988,16.9888,515.0
16989,16.9898,513.0
16990,16.9908,513.0
16991,16.9918,511.0
16992,16.9928,512.0
16993,16.9938,512.0
16994,16.9948,511.0
16995,16.9958,512.0
16996,16.9968,513.0
16997,16.9978,512.0
16998,16.9988,514.0
16999,16.9998,516.0
17000,17.0008,514.0
17001,17.0018,514.0
17002,17.0028,514.0
17003,17.0038,515.0
17004,17.0048,518.0
17005,17.0058,515.0
17006,17.0068,517.0
17007,17.0078,513.0
17008,17.0088,512.0
17009,17.0098,512.0
17010,17.0108,512.0
17011,17.0118,512.0
17012,17.0128,511.0
17013,17.0138,511.0
17014,17.0148,512.0
17015,17.0158,513.0
17016,17.0168,515.0
17017,17.0178,514.0
17018,17.0188,518.0
17019,17.0198,518.0
17020,17.0208,518.0
17021,17.0218,515.0
17022,17.0228,514.0
17023,17.0238,513.0
17024,17.0248,515.0
17025,17.0258,513.0
17026,17.0268,514.0
17027,17.0278,511.0
17028,17.0288,512.0
17029,17.0298,513.0
17030,17.0308,514.0
17031,17.0318,511.0
17032,17.0328,512.0
17033,17.0338,510.0
17034,17.0348,511.0
17035,17.0358,511.0
17036,17.0368,513.0
17037,17.0378,511.0
17038,17.0388,511.0
17039,17.0398,513.0
17040,17.0408,513.0
17041,17.0418,513.0
17042,17.0428,513.0
17043,17.0438,512.0
17044,17.0448,514.0
17045,17.0458,513.0
17046,17.0468,514.0
17047,17.0478,515.0
17048,17.0488,513.0
17049,17.0498,513.0
17050,17.0508,514.0
17051,17.0518,516.0
17052,17.0528,516.0
17053,17.0538,515.0
17054,17.0548,512.0
17055,17.0558,511.0
17056,17.0568,514.0
17057,17.0578,514.0
17058,17.0588,513.0
17059,17.0598,514.0
17060,17.0608,512.0
17061,17.0618,512.0
17062,17.0628,512.0
17063,17.0638,513.0
17064,17.0648,513.0
17065,17.0658,513.0
17066,17.0668,513.0
17067,17.0678,513.0
17068,17.0688,513.0
17069,17.0698,513.0
17070,17.0708,514.0
17071,17.0718,511.0
17072,17.0728,514.0
17073,17.0738,515.0
17074,17.0748,515.0
17075,17.0758,512.0
17076,17.0768,514.0
17077,17.0778,512.0
17078,17.0788,515.0
17079,17.0798,514.0
17080,17.0808,512.0
17081,17.0818,515.0
17082,17.0828,517.0
17083,17.0838,514.0
17084,17.0848,516.0
17085,17.0858,513.0
17086,17.0868,514.0
17087,17.0878,512.0
17088,17.0888,514.0
17089,17.0898,513.0
17090,17.0908,513.0
17091,17.0918,508.0
17092,17.0928,512.0
17093,17.0938,509.0
17094,17.0948,512.0
17095,17.0958,512.0
17096,17.0968,512.0
17097,17.0978,512.0
17098,17.0988,513.0
17099,17.0998,514.0
17100,17.1008,515.0
17101,17.1018,513.0
17102,17.1028,514.0
17103,17.1038,513.0
17104,17.1048,514.0
17105,17.1058,514.0
17106,17.1068,516.0
17107,17.1078,515.0
17108,17.1088,516.0
17109,17.1098,514.0
17110,17.1108,512.0
17111,17.1118,512.0
17112,17.1128,512.0
17113,17.1138,515.0
17114,17.1148,512.0
17115,17.1158,512.0
17116,17.1168,513.0
17117,17.1178,513.0
17118,17.1188,515.0
17119,17.1198,512.0
17120,17.1208,513.0
17121,17.1218,517.0
17122,17.1228,512.0
17123,17.1238,512.0
17124,17.1248,510.0
17125,17.1258,510.0
17126,17.1268,511.0
17127,17.1278,509.0
17128,17.1288,512.0
17129,17.1298,511.0
17130,17.1308,512.0
17131,17.1318,513.0
17132,17.1328,511.0
17133,17.1338,514.0
17134,17.1348,515.0
17135,17.1358,517.0
17136,17.1368,516.0
17137,17.1378,513.0
17138,17.1388,518.0
17139,17.1398,518.0
17140,17.1408,516.0
17141,17.1418,514.0
17142,17.1428,513.0
17143,17.1438,512.0
17144,17.1448,511.0
17145,17.1458,512.0
17146,17.1468,511.0
17147,17.1478,510.0
17148,17.1488,511.0
17149,17.1498,512.0
17150,17.1508,511.0
17151,17.1518,512.0
17152,17.1528,511.0
17153,17.1538,513.0
17154,17.1548,512.0
17155,17.1558,512.0
17156,17.1568,513.0
17157,17.1578,511.0
17158,17.1588,513.0
17159,17.1598,513.0
17160,17.1608,515.0
17161,17.1618,518.0
17162,17.1628,517.0
17163,17.1638,516.0
17164,17.1648,513.0
17165,17.1658,513.0
17166,17.1668,514.0
17167,17.1678,512.0
17168,17.1688,510.0
17169,17.1698,511.0
17170,17.1708,511.0
17171,17.1718,511.0
17172,17.1728,512.0
17173,17.1738,513.0
17174,17.1748,513.0
17175,17.1758,514.0
17176,17.1768,512.0
17177,17.1778,512.0
17178,17.1788,514.0
17179,17.1798,513.0
17180,17.1808,514.0
17181,17.1818,515.0
17182,17.1828,513.0
17183,17.1838,513.0
17184,17.1848,515.0
17185,17.1858,514.0
17186,17.1868,512.0
17187,17.1878,513.0
17188,17.1888,511.0
17189,17.1898,511.0
17190,17.1908,510.0
17191,17.1918,511.0
17192,17.1928,512.0
17193,17.1938,513.0
17194,17.1948,515.0
17195,17.1958,514.0
17196,17.1968,517.0
17197,17.1978,515.0
17198,17.1988,517.0
17199,17.1998,519.0
17200,17.2008,518.0
17201,17.2018,520.0
17202,17.2028,516.0
17203,17.2038,511.0
17204,17.2048,512.0
17205,17.2058,511.0
17206,17.2068,509.0
17207,17.2078,512.0
17208,17.2088,510.0
17209,17.2098,513.0
17210,17.2108,515.0
17211,17.2118,519.0
17212,17.2128,524.0
17213,17.2138,524.0
17214,17.2148,521.0
17215,17.2158,515.0
17216,17.2168,514.0
17217,17.2178,513.0
17218,17.2188,512.0
17219,17.2198,509.0
17220,17.2208,509.0
17221,17.2218,508.0
17222,17.2228,510.0
17223,17.2238,510.0
17224,17.2248,510.0
17225,17.2258,511.0
17226,17.2268,512.0
17227,17.2278,512.0
17228,17.2288,515.0
17229,17.2298,512.0
17230,17.2308,511.0
17231,17.2318,510.0
17232,17.2328,511.0
17233,17.2338,512.0
17234,17.2348,512.0
17235,17.2358,513.0
17236,17.2368,515.0
17237,17.2378,513.0
17238,17.2388,514.0
17239,17.2398,514.0
17240,17.2408,514.0
17241,17.2418,513.0
17242,17.2428,512.0
17243,17.2438,511.0
17244,17.2448,512.0
17245,17.2458,510.0
17246,17.2468,512.0
17247,17.2478,512.0
17248,17.2488,512.0
17249,17.2498,513.0
17250,17.2508,514.0
17251,17.2518,515.0
17252,17.2528,516.0
17253,17.2538,514.0
17254,17.2548,518.0
17255,17.2558,517.0
17256,17.2568,516.0
17257,17.2578,516.0
17258,17.2588,517.0
17259,17.2598,515.0
17260,17.2608,513.0
17261,17.2618,518.0
17262,17.2628,519.0
17263,17.2638,518.0
17264,17.2648,517.0
17265,17.2658,517.0
17266,17.2668,511.0
17267,17.2678,511.0
17268,17.2688,508.0
17269,17.2698,509.0
17270,17.2708,508.0
17271,17.2718,507.0
17272,17.2728,509.0
17273,17.2738,510.0
17274,17.2748,511.0
17275,17.2758,509.0
17276,17.2768,512.0
17277,17.2778,515.0
17278,17.2788,517.0
17279,17.2798,516.0
17280,17.2808,517.0
17281,17.2818,516.0
17282,17.2828,514.0
17283,17.2838,513.0
17284,17.2848,514.0
17285,17.2858,515.0
17286,17.2868,513.0
17287,17.2878,511.0
17288,17.2888,512.0
17289,17.2898,512.0
17290,17.2908,511.0
17291,17.2918,511.0
17292,17.2928,510.0
17293,17.2938,510.0
17294,17.2948,510.0
17295,17.2958,511.0
17296,17.2968,513.0
17297,17.2978,513.0
17298,17.2988,515.0
17299,17.2998,519.0
17300,17.3008,520.0
17301,17.3018,517.0
17302,17.3028,518.0
17303,17.3038,518.0
17304,17.3048,518.0
17305,17.3058,512.0
17306,17.3068,510.0
17307,17.3078,513.0
17308,17.3088,510.0
17309,17.3098,509.0
17310,17.3108,505.0
17311,17.3118,509.0
17312,17.3128,513.0
17313,17.3138,514.0
17314,17.3148,513.0
17315,17.3158,510.0
17316,17.3168,514.0
17317,17.3178,511.0
17318,17.3188,511.0
17319,17.3198,512.0
17320,17.3208,516.0
17321,17.3218,519.0
17322,17.3228,518.0
17323,17.3238,515.0
17324,17.3248,520.0
17325,17.3258,518.0
17326,17.3268,518.0
17327,17.3278,511.0
17328,17.3288,513.0
17329,17.3298,514.0
17330,17.3308,513.0
17331,17.3318,514.0
17332,17.3328,512.0
17333,17.3338,516.0
17334,17.3348,516.0
17335,17.3358,515.0
17336,17.3368,513.0
17337,17.3378,514.0
17338,17.3388,516.0
17339,17.3398,516.0
17340,17.3408,515.0
17341,17.3418,509.0
17342,17.3428,509.0
17343,17.3438,508.0
17344,17.3448,506.0
17345,17.3458,507.0
17346,17.3468,510.0
17347,17.3478,510.0
17348,17.3488,511.0
17349,17.3498,509.0
17350,17.3508,509.0
17351,17.3518,509.0
17352,17.3528,512.0
17353,17.3538,514.0
17354,17.3548,515.0
17355,17.3558,516.0
17356,17.3568,516.0
17357,17.3578,518.0
17358,17.3588,520.0
17359,17.3598,523.0
17360,17.3608,523.0
17361,17.3618,523.0
17362,17.3628,518.0
17363,17.3638,513.0
17364,17.3648,513.0
17365,17.3658,512.0
17366,17.3668,513.0
17367,17.3678,511.0
17368,17.3688,509.0
17369,17.3698,506.0
17370,17.3708,507.0
17371,17.3718,509.0
17372,17.3728,505.0
17373,17.3738,506.0
17374,17.3748,507.0
17375,17.3758,509.0
17376,17.3768,510.0
17377,17.3778,508.0
17378,17.3788,512.0
17379,17.3798,512.0
17380,17.3808,511.0
17381,17.3818,513.0
17382,17.3828,512.0
17383,17.3838,516.0
17384,17.3848,523.0
17385,17.3858,527.0
17386,17.3868,535.0
17387,17.3878,534.0
17388,17.3888,528.0
17389,17.3898,520.0
17390,17.3908,518.0
17391,17.3918,517.0
17392,17.3928,516.0
17393,17.3938,515.0
17394,17.3948,509.0
17395,17.3958,503.0
17396,17.3968,499.0
17397,17.3978,496.0
17398,17.3988,497.0
17399,17.3998,496.0
17400,17.4008,493.0
17401,17.4018,495.0
17402,17.4028,500.0
17403,17.4038,512.0
17404,17.4048,517.0
17405,17.4058,519.0
17406,17.4068,525.0
17407,17.4078,525.0
17408,17.4088,526.0
17409,17.4098,531.0
17410,17.4108,533.0
17411,17.4118,532.0
17412,17.4128,529.0
17413,17.4138,529.0
17414,17.4148,526.0
17415,17.4158,522.0
17416,17.4168,523.0
17417,17.4178,519.0
17418,17.4188,512.0
17419,17.4198,506.0
17420,17.4208,505.0
17421,17.4218,505.0
17422,17.4228,503.0
17423,17.4238,500.0
17424,17.4248,500.0
17425,17.4258,496.0
17426,17.4268,495.0
17427,17.4278,497.0
17428,17.4288,495.0
17429,17.4298,496.0
17430,17.4308,501.0
17431,17.4318,506.0
17432,17.4328,511.0
17433,17.4338,519.0
17434,17.4348,519.0
17435,17.4358,520.0
17436,17.4368,526.0
17437,17.4378,526.0
17438,17.4388,523.0
17439,17.4398,523.0
17440,17.4408,523.0
17441,17.4418,515.0
17442,17.4428,505.0
17443,17.4438,503.0
17444,17.4448,510.0
17445,17.4458,512.0
17446,17.4468,514.0
17447,17.4478,515.0
17448,17.4488,515.0
17449,17.4498,516.0
17450,17.4508,517.0
17451,17.4518,517.0
17452,17.4528,514.0
17453,17.4538,515.0
17454,17.4548,515.0
17455,17.4558,511.0
17456,17.4568,508.0
17457,17.4578,515.0
17458,17.4588,516.0
17459,17.4598,507.0
17460,17.4608,509.0
17461,17.4618,513.0
17462,17.4628,516.0
17463,17.4638,516.0
17464,17.4648,513.0
17465,17.4658,519.0
17466,17.4668,521.0
17467,17.4678,524.0
17468,17.4688,531.0
17469,17.4698,529.0
17470,17.4708,529.0
17471,17.4718,530.0
17472,17.4728,533.0
17473,17.4738,531.0
17474,17.4748,526.0
17475,17.4758,520.0
17476,17.4768,514.0
17477,17.4778,506.0
17478,17.4788,506.0
17479,17.4798,501.0
17480,17.4808,499.0
17481,17.4818,500.0
17482,17.4828,499.0
17483,17.4838,499.0
17484,17.4848,496.0
17485,17.4858,498.0
17486,17.4868,504.0
17487,17.4878,510.0
17488,17.4888,515.0
17489,17.4898,512.0
17490,17.4908,509.0
17491,17.4918,507.0
17492,17.4928,506.0
17493,17.4938,505.0
17494,17.4948,508.0
17495,17.4958,507.0
17496,17.4968,506.0
17497,17.4978,509.0
17498,17.4988,512.0
17499,17.4998,515.0
17500,17.5008,514.0
17501,17.5018,506.0
17502,17.5028,501.0
17503,17.5038,501.0
17504,17.5048,504.0
17505,17.5058,509.0
17506,17.5068,512.0
17507,17.5078,516.0
17508,17.5088,520.0
17509,17.5098,526.0
17510,17.5108,526.0
17511,17.5118,528.0
17512,17.5128,523.0
17513,17.5138,523.0
17514,17.5148,522.0
17515,17.5158,524.0
17516,17.5168,528.0
17517,17.5178,523.0
17518,17.5188,514.0
17519,17.5198,505.0
17520,17.5208,503.0
17521,17.5218,499.0
17522,17.5228,500.0
17523,17.5238,504.0
17524,17.5248,513.0
17525,17.5258,516.0
